"CRUISE6", "CRUISE", "STRATUM", "TOW", "STATION", "STATUS_CODE", "ID", "SVSPP", "CATCHSEX", "INDID", "LENGTH", "INDWT", "SEX", "MATURITY", "AGE", "AGE_DATA_FLAG", "STOM_VOLUME", "STOM_WGT", "IND_FISH_COMMENTS"
"200970","200970","04050","008","0052","10","200970040500080052","076","0",1,70,2.584,"2","T",5,"Y",,,
"200970","200970","04050","008","0052","10","200970040500080052","076","0",2,61,1.77,"1","S",4,"Y",,,
"200970","200970","04050","008","0052","10","200970040500080052","076","0",3,52,.944,"2","T",3,"Y",,,
"200970","200970","04050","008","0052","10","200970040500080052","076","0",4,46,.644,"1","T",2,"Y",,,
"200970","200970","04050","008","0052","10","200970040500080052","076","0",5,41,.504,"1","T",2,"Y",,,
"200970","200970","04050","008","0052","10","200970040500080052","076","0",6,33,.214,"2","I",,"Y",,,
"200970","200970","04070","007","0053","10","200970040700070053","076","0",1,47,.761,"2","T",2,"Y",,,
"200970","200970","04070","007","0053","10","200970040700070053","076","0",2,63,1.85,"1","R",,"Y",,,
"200970","200970","04070","008","0054","10","200970040700080054","076","0",1,82,4.42,"2","S",6,"Y",,,
"200970","200970","04070","008","0054","10","200970040700080054","076","0",2,52,.871,"1","T",3,"Y",,,
"200970","200970","04070","008","0054","10","200970040700080054","197","0",1,63,3.82,"2","T",,"Y",,,
"200970","200970","04070","008","0054","10","200970040700080054","197","0",2,73,5.82,"2","D",,"Y",,,
"200970","200970","04070","009","0056","10","200970040700090056","076","0",1,44,.5,"1","T",2,"Y",,,
"200970","200970","04070","009","0056","10","200970040700090056","076","0",2,68,2.55,"2","T",4,"Y",,,
"200970","200970","04070","009","0056","10","200970040700090056","076","0",3,52,1.2,"2","T",3,"Y",,,
"200970","200970","04070","009","0056","10","200970040700090056","076","0",4,74,3.1,"1","R",,"Y",,,
"200970","200970","04070","004","0057","10","200970040700040057","076","0",1,44,.717,"1","S",3,"Y",,,
"200970","200970","04070","004","0057","10","200970040700040057","076","0",2,56,1.481,"2","T",3,"Y",,,
"200970","200970","04050","009","0059","10","200970040500090059","076","0",1,67,2.26,"2","T",4,"Y",,,
"200970","200970","04050","009","0059","10","200970040500090059","076","0",2,55,1.186,"2","T",3,"Y",,,
"200970","200970","04050","006","0062","10","200970040500060062","076","0",1,117,13.85,"2","S",9,"Y",,,"length verified sm"
"200970","200970","04050","006","0062","10","200970040500060062","076","0",2,93,6.4,"2","T",6,"Y",,,"length verified sm"
"200970","200970","04050","006","0062","10","200970040500060062","076","0",3,81,4.6,"2","T",6,"Y",,,"length verified sm"
"200970","200970","04050","006","0062","10","200970040500060062","076","0",4,89,5.65,"2","S",6,"Y",,,"length verified sm"
"200970","200970","04050","006","0062","10","200970040500060062","076","0",5,64,2.25,"1","R",,"Y",,,
"200970","200970","04050","006","0062","10","200970040500060062","076","0",6,88,4.8,"2","S",6,"Y",,,"length verified sm"
"200970","200970","04050","006","0062","10","200970040500060062","076","0",7,99,7.8,"2","T",6,"Y",,,"length verified sm"
"200970","200970","04050","006","0062","10","200970040500060062","076","0",8,98,9.15,"2","D",6,"Y",,,"length verified sm"
"200970","200970","04050","006","0062","10","200970040500060062","076","0",9,61,1.8,"1","U",,"Y",,,
"200970","200970","04010","006","0063","10","200970040100060063","076","0",1,38,.448,"1","T",,"Y",,,
"200970","200970","04010","006","0063","10","200970040100060063","076","0",2,41,.604,"1","D",2,"Y",,,
"200970","200970","04010","006","0063","10","200970040100060063","076","0",3,33,.279,"1","T",,"Y",,,
"200970","200970","04010","006","0063","10","200970040100060063","076","0",4,56,1.492,"1","T",3,"Y",,,
"200970","200970","04010","006","0063","10","200970040100060063","076","0",5,63,2.274,"1","R",,"Y",,,
"200970","200970","04010","006","0063","10","200970040100060063","197","0",1,63,3.62,"1","R",,"Y",,,
"200970","200970","04010","004","0064","10","200970040100040064","076","0",1,56,1.564,"2","T",3,"Y",,,
"200970","200970","04010","004","0064","10","200970040100040064","076","0",2,40,.579,"2","T",2,"Y",,,
"200970","200970","04010","007","0065","10","200970040100070065","076","0",1,24,.1,"1","I",1,"Y",,,
"200970","200970","04010","001","0066","10","200970040100010066","076","0",1,34,.277,"1","I",2,"Y",,,"tear issue fixed changed from .371 to .277 sm"
"200970","200970","04010","001","0066","10","200970040100010066","076","0",2,28,.151,"1","I",1,"Y",,,
"200970","200970","04010","001","0066","10","200970040100010066","076","0",3,45,.788,"2","T",,"Y",,,
"200970","200970","04020","001","0067","10","200970040200010067","076","0",1,35,.318,"1","T",,"Y",,,
"200970","200970","04020","001","0067","10","200970040200010067","076","0",2,40,.59,"2","T",2,"Y",,,
"200970","200970","04020","003","0070","10","200970040200030070","076","0",1,51,1.14,"2","T",3,"Y",,,
"200970","200970","04020","003","0070","10","200970040200030070","076","0",2,30,.18,"2","I",,"Y",,,
"200970","200970","04020","003","0070","10","200970040200030070","076","0",3,58,1.66,"1","S",3,"Y",,,
"200970","200970","04020","003","0070","10","200970040200030070","197","0",1,65,4.04,"2","T",,"Y",,,
"200970","200970","04020","004","0071","10","200970040200040071","076","0",1,43,.75,"1","T",2,"Y",,,
"200970","200970","04020","004","0071","10","200970040200040071","076","0",2,39,.5,"1","I",2,"Y",,,
"200970","200970","04020","004","0071","10","200970040200040071","076","0",3,22,.07,"2","I",,"Y",,,
"200970","200970","04040","002","0072","10","200970040400020072","076","0",1,53,1.13,"1","T",3,"Y",,,
"200970","200970","04040","002","0072","10","200970040400020072","076","0",2,44,.6,"2","I",3,"Y",,,
"200970","200970","04040","002","0072","10","200970040400020072","076","0",3,48,.757,"2","I",,"Y",,,
"200970","200970","04040","003","0073","10","200970040400030073","076","0",1,43,.621,"2","I",2,"Y",,,
"200970","200970","04040","003","0073","10","200970040400030073","076","0",2,52,1.12,"1","S",3,"Y",,,
"200970","200970","04040","003","0073","10","200970040400030073","076","0",3,36,.4,"1","I",2,"Y",,,
"200970","200970","04050","005","0074","10","200970040500050074","076","0",1,50,.949,"2","T",3,"Y",,,
"200970","200970","04050","005","0074","10","200970040500050074","076","0",2,59,1.6,"2","T",3,"Y",,,
"200970","200970","04050","005","0074","10","200970040500050074","076","0",3,43,.557,"1","S",3,"Y",,,
"200970","200970","04050","005","0074","10","200970040500050074","076","0",4,39,.442,"1","I",2,"Y",,,
"200970","200970","04050","005","0074","10","200970040500050074","076","0",5,30,.178,"2","D",,"Y",,,
"200970","200970","04050","003","0075","10","200970040500030075","076","0",1,71,2.74,"2","T",,"Y",,,
"200970","200970","04050","003","0075","10","200970040500030075","076","0",2,56,1.26,"2","I",3,"Y",,,
"200970","200970","04050","003","0075","10","200970040500030075","076","0",3,55,1.2,"2","I",4,"Y",,,
"200970","200970","04050","003","0075","10","200970040500030075","076","0",4,64,2.5,"2","T",4,"Y",,,
"200970","200970","04050","003","0075","10","200970040500030075","076","0",5,34,.3,"1","I",2,"Y",,,
"200970","200970","04050","003","0075","10","200970040500030075","301","2",1,11.7,1.16,"2","14",,,,,
"200970","200970","04070","001","0076","10","200970040700010076","076","0",1,42,.46,"1","I",2,"Y",,,
"200970","200970","04070","001","0076","10","200970040700010076","301","2",1,13.7,2.02,"2","12",,,,,
"200970","200970","04050","004","0077","10","200970040500040077","076","0",1,90,5.46,"2","S",5,"Y",,,
"200970","200970","04070","005","0078","10","200970040700050078","076","0",1,39,.36,"2","I",2,"Y",,,
"200970","200970","04070","005","0078","10","200970040700050078","076","0",2,51,1,"2","I",3,"Y",,,
"200970","200970","04070","005","0078","10","200970040700050078","076","0",3,49,.84,"1","I",2,"Y",,,
"200970","200970","04070","005","0078","10","200970040700050078","076","0",4,43,.54,"1","I",2,"Y",,,
"200970","200970","04070","003","0079","10","200970040700030079","076","0",1,51,1.02,"2","I",3,"Y",,,
"200970","200970","04070","003","0079","10","200970040700030079","076","0",2,42,.54,"2","I",2,"Y",,,
"200970","200970","04070","003","0079","10","200970040700030079","076","0",3,39,.46,"1","I",,"Y",,,
"200970","200970","04070","003","0079","10","200970040700030079","076","0",4,35,.3,"1","I",2,"Y",,,
"200970","200970","04070","003","0079","10","200970040700030079","076","0",5,30,.2,"1","I",,"Y",,,
"200970","200970","04070","003","0079","10","200970040700030079","076","0",6,46,.76,"2","I",2,"Y",,,
"200970","200970","04070","003","0079","10","200970040700030079","076","0",7,76,2.94,"1","S",8,"Y",,,
"200970","200970","04070","010","0081","10","200970040700100081","076","0",1,37,.34,"1","I",2,"Y",,,
"200970","200970","04070","010","0081","10","200970040700100081","076","0",2,87,5.62,"1","R",,"Y",,,
"200970","200970","04070","010","0081","10","200970040700100081","076","0",3,80,4.42,"2","S",,"Y",,,
"200970","200970","04070","010","0081","10","200970040700100081","076","0",4,83,4.66,"1","U",,"Y",,,
"200970","200970","04070","010","0081","10","200970040700100081","076","0",5,54,1.38,"1","T",3,"Y",,,
"200970","200970","04070","010","0081","10","200970040700100081","076","0",6,65,2.36,"2","T",4,"Y",,,
"200970","200970","04070","010","0081","10","200970040700100081","076","0",7,43,.62,"1","T",,"Y",,,
"200970","200970","04070","010","0081","10","200970040700100081","197","0",1,60,2.94,"1","R",,"Y",,,
"200970","200970","04090","001","0082","10","200970040900010082","076","0",1,63,1.72,"1","S",4,"Y",,,
"200970","200970","04090","003","0083","10","200970040900030083","076","0",1,60,1.5,"1","R",,"Y",,,
"200970","200970","04090","003","0083","10","200970040900030083","301","2",1,12.5,1.5,"2","12",,,,,
"200970","200970","04090","002","0084","10","200970040900020084","076","0",1,57,1.1,"1","U",,"Y",,,
"200970","200970","04090","002","0084","10","200970040900020084","076","0",2,49,.8,"1","S",3,"Y",,,
"200970","200970","04050","007","0085","10","200970040500070085","076","0",1,31,.22,"2","I",,"Y",,,
"200970","200970","04010","008","0087","10","200970040100080087","076","0",1,38,.4,"1","I",2,"Y",,,"Manual entry error changed indwt from .04 to .4kg sm"
"200970","200970","04010","008","0087","10","200970040100080087","076","0",2,43,.56,"1","T",2,"Y",,,
"200970","200970","04010","008","0087","10","200970040100080087","076","0",3,21,.067,"1","I",1,"Y",,,
"200970","200970","04010","008","0087","10","200970040100080087","076","0",4,52,1.08,"1","S",3,"Y",,,
"200970","200970","04010","008","0087","10","200970040100080087","076","0",5,35,.24,"2","I",,"Y",,,
"200970","200970","04010","008","0087","10","200970040100080087","076","0",6,29,.12,"2","I",1,"Y",,,
"201070","201070","04060","006","0001","10","201070040600060001","076","0",1,64,2.36,"1","D",,"Y",,,
"201070","201070","04060","006","0001","10","201070040600060001","076","0",2,33,.28,"1","I",,"Y",,,
"201070","201070","04060","006","0001","10","201070040600060001","076","0",3,52,.94,"2","T",3,"Y",,,
"201070","201070","04060","006","0001","10","201070040600060001","076","0",4,49,.86,"2","T",3,"Y",,,
"201070","201070","04060","017","0003","10","201070040600170003","076","0",2,43,.716,"2","I",2,"Y",,,
"201070","201070","04060","017","0003","10","201070040600170003","076","0",3,32,.205,"1","I",,"Y",,,
"201070","201070","04060","017","0003","10","201070040600170003","076","0",4,49,.804,"1","U",4,"Y",,,
"201070","201070","04060","017","0003","10","201070040600170003","076","0",5,59,1.38,"1","U",3,"Y",,,
"201070","201070","04060","017","0003","10","201070040600170003","076","0",6,54,1.13,"1","U",3,"Y",,,
"201070","201070","04060","004","0004","10","201070040600040004","076","0",1,72,2.82,"1","R",,"Y",,,
"201070","201070","04060","004","0004","10","201070040600040004","076","0",2,53,1.06,"1","U",3,"Y",,,
"201070","201070","04080","009","0007","10","201070040800090007","076","0",1,76,3.86,"2","D",4,"Y",,,
"201070","201070","04080","009","0007","10","201070040800090007","076","0",2,73,3.34,"2","T",5,"Y",,,
"201070","201070","04080","009","0007","10","201070040800090007","076","0",3,51,1.04,"2","T",,"Y",,,
"201070","201070","04080","009","0007","10","201070040800090007","076","0",4,50,1,"2","T",3,"Y",,,
"201070","201070","04080","009","0007","10","201070040800090007","076","0",5,57,1.26,"1","R",3,"Y",,,
"201070","201070","04080","009","0007","10","201070040800090007","076","0",6,62,1.58,"2","T",4,"Y",,,
"201070","201070","04080","009","0007","10","201070040800090007","076","0",7,38,.42,"2","I",2,"Y",,,
"201070","201070","04080","009","0007","10","201070040800090007","076","0",8,35,.34,"1","I",,"Y",,,
"201070","201070","04080","007","0008","10","201070040800070008","076","0",1,43,.6,"1","D",2,"Y",,,
"201070","201070","04080","007","0008","10","201070040800070008","076","0",2,54,1.22,"2","T",3,"Y",,,
"201070","201070","04080","007","0008","10","201070040800070008","076","0",3,47,.8,"1","I",,"Y",,,
"201070","201070","04080","007","0008","10","201070040800070008","076","0",4,58,1.84,"2","T",3,"Y",,,
"201070","201070","04080","007","0008","10","201070040800070008","076","0",5,61,1.82,"2","T",4,"Y",,,
"201070","201070","04080","007","0008","10","201070040800070008","076","0",6,38,.5,"2","I",2,"Y",,,
"201070","201070","04080","007","0008","10","201070040800070008","076","0",7,33,.34,"1","I",1,"Y",,,
"201070","201070","04080","007","0008","10","201070040800070008","076","0",8,80,4.32,"2","U",6,"Y",,,
"201070","201070","04080","007","0008","10","201070040800070008","301","2",1,11.2,1.06,"2","14",,,,,
"201070","201070","04080","008","0009","10","201070040800080009","076","0",1,44,.76,"1","I",2,"Y",,,
"201070","201070","04080","008","0009","10","201070040800080009","076","0",2,24,.14,"1","I",1,"Y",,,
"201070","201070","04080","008","0009","10","201070040800080009","076","0",3,49,.94,"2","I",2,"Y",,,
"201070","201070","04080","008","0009","10","201070040800080009","076","0",4,58,1.48,"2","T",3,"Y",,,
"201070","201070","04080","008","0009","10","201070040800080009","076","0",5,64,1.8,"1","U",3,"Y",,,
"201070","201070","04080","008","0009","10","201070040800080009","076","0",6,33,.32,"1","I",1,"Y",,,
"201070","201070","04080","008","0009","10","201070040800080009","076","0",7,66,2.04,"1","R",3,"Y",,,
"201070","201070","04080","008","0009","10","201070040800080009","197","0",1,90,12.5,"2","D",,"Y",,,
"201070","201070","04100","005","0012","10","201070041000050012","076","0",1,54,1.1,"2","T",3,"Y",,,
"201070","201070","04100","005","0012","10","201070041000050012","076","0",2,56,1.22,"1","T",3,"Y",,,
"201070","201070","04100","005","0012","10","201070041000050012","076","0",3,61,2.04,"2","D",4,"Y",,,
"201070","201070","04100","005","0012","10","201070041000050012","076","0",4,48,.74,"1","T",2,"Y",,,
"201070","201070","04100","005","0012","10","201070041000050012","076","0",5,45,.86,"1","T",2,"Y",,,
"201070","201070","04100","005","0012","10","201070041000050012","076","0",6,69,2.4,"1","R",5,"Y",,,
"201070","201070","04100","005","0012","10","201070041000050012","076","0",7,35,.34,"1","I",2,"Y",,,
"201070","201070","04100","005","0012","10","201070041000050012","076","0",8,36,.36,"2","I",2,"Y",,,
"201070","201070","04100","003","0013","10","201070041000030013","076","0",1,59,1.52,"1","U",4,"Y",,,
"201070","201070","04100","003","0013","10","201070041000030013","076","0",2,62,1.98,"2","T",5,"Y",,,
"201070","201070","04100","003","0013","10","201070041000030013","076","0",3,52,1.02,"1","S",3,"Y",,,
"201070","201070","04100","001","0014","10","201070041000010014","076","0",1,51,.92,"2","T",3,"Y",,,
"201070","201070","04100","001","0014","10","201070041000010014","076","0",2,58,1.34,"1","S",3,"Y",,,
"201070","201070","04100","001","0014","10","201070041000010014","076","0",3,45,.58,"1","T",2,"Y",,,
"201070","201070","04100","001","0014","10","201070041000010014","076","0",4,47,.78,"1","I",3,"Y",,,
"201070","201070","04100","004","0016","10","201070041000040016","076","0",1,41,.44,"1","I",2,"Y",,,
"201070","201070","04100","004","0016","10","201070041000040016","076","0",2,59,1.72,"2","T",4,"Y",,,
"201070","201070","04100","004","0016","10","201070041000040016","076","0",3,35,.4,"1","I",,"Y",,,
"201070","201070","04100","004","0016","10","201070041000040016","076","0",4,37,.44,"1","I",1,"Y",,,
"201070","201070","04100","004","0016","10","201070041000040016","076","0",5,66,2.64,"2","T",5,"Y",,,
"201070","201070","04100","004","0016","10","201070041000040016","076","0",6,52,1.22,"2","T",4,"Y",,,
"201070","201070","04100","004","0016","10","201070041000040016","076","0",7,50,1.18,"2","T",3,"Y",,,
"201070","201070","04080","005","0018","10","201070040800050018","076","0",1,37,.38,"2","I",,"Y",,,
"201070","201070","04080","005","0018","10","201070040800050018","076","0",2,41,.54,"1","I",3,"Y",,,
"201070","201070","04080","005","0018","10","201070040800050018","076","0",3,31,.24,"2","I",2,"Y",,,
"201070","201070","04080","005","0018","10","201070040800050018","076","0",4,51,1.12,"2","T",3,"Y",,,
"201070","201070","04080","003","0019","10","201070040800030019","076","0",1,47,.74,"1","D",,"Y",,,
"201070","201070","04080","003","0019","10","201070040800030019","076","0",2,40,.42,"2","I",2,"Y",,,
"201070","201070","04080","003","0019","10","201070040800030019","076","0",3,34,.3,"2","I",,"Y",,,
"201070","201070","04080","002","0023","10","201070040800020023","076","0",2,33,.28,"1","I",,"Y",,,
"201070","201070","04030","001","0024","10","201070040300010024","076","0",1,36,.238,"1","I",2,"Y",,,
"201070","201070","04030","001","0024","10","201070040300010024","076","0",2,41,.52,"1","I",,"Y",,,
"201070","201070","04030","001","0024","10","201070040300010024","076","0",3,34,.28,"2","I",1,"Y",,,
"201070","201070","04030","001","0024","10","201070040300010024","076","0",4,29,.18,"2","I",1,"Y",,,
"201070","201070","04060","019","0027","10","201070040600190027","301","2",1,12,1.22,"2","14",,,,,
"201070","201070","04060","020","0029","10","201070040600200029","076","0",1,53,1.1,"2","I",,"Y",,,
"201070","201070","04060","020","0029","10","201070040600200029","076","0",2,63,2.16,"2","T",3,"Y",,,
"201070","201070","04060","020","0029","10","201070040600200029","076","0",3,39,.48,"1","I",,"Y",,,
"201070","201070","04060","020","0029","10","201070040600200029","076","0",4,42,.58,"1","I",,"Y",,,
"201070","201070","04060","020","0029","10","201070040600200029","076","0",5,46,.7,"2","T",2,"Y",,,
"201070","201070","04060","020","0029","10","201070040600200029","076","0",6,33,.26,"1","I",1,"Y",,,
"201070","201070","04060","010","0030","10","201070040600100030","076","0",1,65,2.2,"2","T",4,"Y",,,
"201070","201070","04060","010","0030","10","201070040600100030","076","0",2,49,1.02,"2","T",3,"Y",,,
"201070","201070","04060","010","0030","10","201070040600100030","076","0",3,40,.5,"1","I",3,"Y",,,
"201070","201070","04060","010","0030","10","201070040600100030","076","0",4,35,.32,"2","I",,"Y",,,
"201070","201070","04060","010","0030","10","201070040600100030","076","0",5,43,.58,"1","D",,"Y",,,
"201070","201070","04060","010","0030","10","201070040600100030","076","0",6,51,1.08,"2","T",4,"Y",,,
"201070","201070","04060","010","0030","10","201070040600100030","076","0",7,30,.2,"1","I",,"Y",,,
"201070","201070","04060","005","0031","10","201070040600050031","076","0",1,55,1.36,"2","T",,"Y",,,
"201070","201070","04060","005","0031","10","201070040600050031","076","0",2,44,.62,"1","I",3,"Y",,,
"201070","201070","04060","005","0031","10","201070040600050031","076","0",3,37,.4,"2","I",,"Y",,,
"201070","201070","04060","005","0031","10","201070040600050031","076","0",4,34,.36,"1","I",1,"Y",,,
"201070","201070","04060","005","0031","10","201070040600050031","076","0",5,56,1.2,"2","T",,"Y",,,
"201070","201070","04060","005","0031","10","201070040600050031","076","0",6,50,1.04,"1","T",3,"Y",,,
"201070","201070","04060","005","0031","10","201070040600050031","076","0",7,61,2,"2","T",4,"Y",,,
"201070","201070","04060","005","0031","10","201070040600050031","076","0",8,30,.22,"1","I",1,"Y",,,
"201070","201070","04060","008","0032","10","201070040600080032","076","0",1,59,1.66,"1","D",4,"Y",,,
"201070","201070","04060","008","0032","10","201070040600080032","076","0",2,54,1.12,"1","U",4,"Y",,,
"201070","201070","04060","008","0032","10","201070040600080032","076","0",3,43,.6,"2","I",2,"Y",,,
"201070","201070","04060","008","0032","10","201070040600080032","076","0",4,32,.26,"1","I",2,"Y",,,
"201070","201070","04060","008","0032","10","201070040600080032","076","0",5,36,.32,"2","I",2,"Y",,,
"201070","201070","04060","008","0032","10","201070040600080032","076","0",6,46,.8,"2","T",2,"Y",,,
"201070","201070","04060","008","0032","10","201070040600080032","076","0",7,61,1.52,"1","D",3,"Y",,,
"201070","201070","04060","008","0032","10","201070040600080032","301","2",1,10.4,.84,"2","12",,,,,
"201070","201070","04060","011","0033","10","201070040600110033","076","0",1,75,3.62,"2","T",5,"Y",,,
"201070","201070","04060","011","0033","10","201070040600110033","076","0",2,53,1.04,"2","T",3,"Y",,,
"201070","201070","04060","011","0033","10","201070040600110033","076","0",3,58,1.48,"2","T",,"Y",,,
"201070","201070","04060","011","0033","10","201070040600110033","076","0",4,37,.34,"2","I",2,"Y",,,
"201070","201070","04060","011","0033","10","201070040600110033","076","0",5,43,.56,"1","I",2,"Y",,,
"201070","201070","04060","011","0033","10","201070040600110033","076","0",6,47,.74,"1","D",2,"Y",,,
"201070","201070","04060","011","0033","10","201070040600110033","076","0",7,70,2.6,"2","T",4,"Y",,,
"201070","201070","04060","011","0033","10","201070040600110033","076","0",8,35,.28,"2","I",2,"Y",,,
"201070","201070","04060","011","0033","10","201070040600110033","301","2",1,10.5,.96,"2","12",,,,,
"201070","201070","04060","016","0034","10","201070040600160034","076","0",1,64,2.32,"2","D",4,"Y",,,
"201070","201070","04060","016","0034","10","201070040600160034","076","0",2,71,3.38,"2","T",5,"Y",,,
"201070","201070","04060","016","0034","10","201070040600160034","076","0",3,50,.86,"2","T",,"Y",,,
"201070","201070","04060","016","0034","10","201070040600160034","076","0",4,42,.54,"2","I",2,"Y",,,
"201070","201070","04060","016","0034","10","201070040600160034","076","0",5,35,.34,"1","I",,"Y",,,
"201070","201070","04060","016","0034","10","201070040600160034","076","0",6,36,.4,"1","I",2,"Y",,,
"201070","201070","04060","016","0034","10","201070040600160034","076","0",7,72,2.6,"1","R",,"Y",,,
"201070","201070","04060","016","0034","10","201070040600160034","076","0",8,57,1.48,"2","T",3,"Y",,,
"201070","201070","04060","016","0034","10","201070040600160034","301","2",1,13.4,1.92,"2","12",,,,,
"201070","201070","04060","015","0036","10","201070040600150036","076","0",1,53,.96,"1","D",3,"Y",,,
"201070","201070","04060","015","0036","10","201070040600150036","076","0",2,44,.6,"1","T",2,"Y",,,
"201070","201070","04060","015","0036","10","201070040600150036","076","0",3,78,4.3,"2","D",5,"Y",,,
"201070","201070","04060","015","0036","10","201070040600150036","076","0",4,59,1.58,"2","T",,"Y",,,
"201070","201070","04060","015","0036","10","201070040600150036","076","0",5,47,.82,"2","I",2,"Y",,,
"201070","201070","04060","015","0036","10","201070040600150036","076","0",6,32,.22,"1","I",2,"Y",,,
"201070","201070","04060","015","0036","10","201070040600150036","076","0",7,77,3.84,"2","S",5,"Y",,,
"201070","201070","04060","001","0037","10","201070040600010037","076","0",1,51,1,"1","D",3,"Y",,,
"201070","201070","04060","001","0037","10","201070040600010037","076","0",2,43,.52,"1","T",2,"Y",,,
"201070","201070","04060","001","0037","10","201070040600010037","076","0",3,63,1.92,"2","D",4,"Y",,,
"201070","201070","04060","001","0037","10","201070040600010037","076","0",4,34,.22,"1","I",1,"Y",,,
"201070","201070","04060","001","0037","10","201070040600010037","076","0",5,36,.26,"1","I",2,"Y",,,
"201070","201070","04060","001","0037","10","201070040600010037","076","0",6,46,.52,"1","I",2,"Y",,,
"201070","201070","04060","001","0037","10","201070040600010037","076","0",7,64,1.76,"1","U",4,"Y",,,
"201070","201070","04060","001","0037","10","201070040600010037","076","0",8,63,1.98,"2","T",3,"Y",,,
"201070","201070","04060","003","0038","10","201070040600030038","076","0",1,77,3.58,"2","S",6,"Y",,,
"201070","201070","04060","003","0038","10","201070040600030038","076","0",2,52,1,"1","D",3,"Y",,,
"201070","201070","04060","003","0038","10","201070040600030038","076","0",3,40,.48,"1","T",2,"Y",,,
"201070","201070","04060","003","0038","10","201070040600030038","076","0",4,45,.54,"1","T",2,"Y",,,
"201070","201070","04060","003","0038","10","201070040600030038","076","0",5,47,.66,"1","T",3,"Y",,,
"201070","201070","04060","003","0038","10","201070040600030038","076","0",6,73,2.84,"2","S",5,"Y",,,
"201070","201070","04030","005","0039","10","201070040300050039","301","2",1,9.5,.68,"2","12",,,,,
"201070","201070","04060","009","0040","10","201070040600090040","076","0",1,44,.64,"1","T",,"Y",,,
"201070","201070","04060","009","0040","10","201070040600090040","076","0",2,48,.84,"2","I",3,"Y",,,
"201070","201070","04060","009","0040","10","201070040600090040","076","0",3,29,.2,"2","I",2,"Y",,,
"201070","201070","04060","009","0040","10","201070040600090040","076","0",4,33,.24,"2","I",1,"Y",,,
"201070","201070","04060","009","0040","10","201070040600090040","076","0",5,65,2.14,"2","T",4,"Y",,,
"201070","201070","04030","009","0041","10","201070040300090041","076","0",1,31,.2,"1","I",2,"Y",,,
"201070","201070","04030","009","0041","10","201070040300090041","076","0",2,40,.44,"1","T",2,"Y",,,
"201070","201070","04030","009","0041","10","201070040300090041","076","0",3,42,.5,"1","T",3,"Y",,,
"201070","201070","04030","009","0041","10","201070040300090041","076","0",4,46,.76,"2","I",3,"Y",,,
"201070","201070","04030","009","0041","10","201070040300090041","076","0",5,53,1.14,"2","I",4,"Y",,,
"201070","201070","04030","004","0042","10","201070040300040042","076","0",1,61,1.96,"2","T",,"Y",,,
"201070","201070","04030","004","0042","10","201070040300040042","076","0",2,42,.5,"1","I",2,"Y",,,
"201070","201070","04010","010","0044","10","201070040100100044","076","0",1,60,1.7,"2","T",3,"Y",,,
"201070","201070","04010","010","0044","10","201070040100100044","076","0",2,49,1.02,"2","T",3,"Y",,,
"201070","201070","04010","010","0044","10","201070040100100044","076","0",3,75,3.1,"2","T",5,"Y",,,
"201070","201070","04010","010","0044","10","201070040100100044","076","0",4,45,.64,"1","T",3,"Y",,,
"201070","201070","04010","010","0044","10","201070040100100044","076","0",5,36,.34,"1","I",2,"Y",,,
"201070","201070","04010","010","0044","10","201070040100100044","076","0",6,35,.32,"1","I",2,"Y",,,
"201070","201070","04030","012","0046","10","201070040300120046","076","0",1,32,.24,"2","I",1,"Y",,,
"201070","201070","04030","012","0046","10","201070040300120046","076","0",2,36,.34,"2","I",2,"Y",,,
"201070","201070","04030","012","0046","10","201070040300120046","076","0",3,47,.8,"1","T",,"Y",,,
"201070","201070","04030","006","0047","10","201070040300060047","076","0",1,55,1.24,"1","T",3,"Y",,,
"201070","201070","04030","006","0047","10","201070040300060047","076","0",2,42,.48,"1","I",3,"Y",,,
"201070","201070","04030","006","0047","10","201070040300060047","076","0",3,31,.22,"1","I",1,"Y",,,
"201070","201070","04030","006","0047","10","201070040300060047","076","0",4,48,.78,"1","I",3,"Y",,,
"201070","201070","04030","006","0047","10","201070040300060047","076","0",5,30,.2,"1","I",1,"Y",,,
"201070","201070","04030","006","0047","10","201070040300060047","076","0",6,39,.42,"1","I",2,"Y",,,
"201070","201070","04030","011","0049","10","201070040300110049","301","2",1,10.6,1,"2","12",,,,,
"201070","201070","04030","008","0050","10","201070040300080050","076","0",1,64,1.96,"1","D",4,"Y",,,
"201070","201070","04030","008","0050","10","201070040300080050","076","0",2,70,2.78,"2","S",4,"Y",,,
"201070","201070","04030","008","0050","10","201070040300080050","076","0",3,37,.36,"1","I",2,"Y",,,
"201070","201070","04030","008","0050","10","201070040300080050","076","0",4,44,.66,"2","I",2,"Y",,,
"201070","201070","04030","008","0050","10","201070040300080050","076","0",5,50,1.2,"1","T",3,"Y",,,
"201070","201070","04030","008","0050","10","201070040300080050","076","0",6,35,.3,"1","I",,"Y",,,
"201070","201070","04030","008","0050","10","201070040300080050","076","0",7,29,.18,"2","I",1,"Y",,,
"201070","201070","04040","002","0052","10","201070040400020052","076","0",1,57,1.34,"1","U",3,"Y",,,
"201070","201070","04040","002","0052","10","201070040400020052","076","0",2,55,1.22,"1","D",3,"Y",,,
"201070","201070","04040","002","0052","10","201070040400020052","076","0",3,37,.32,"1","I",2,"Y",,,
"201070","201070","04040","002","0052","10","201070040400020052","076","0",4,41,.52,"1","I",3,"Y",,,
